,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
171,600887.SH,20200204,27.9003,28.7862,27.8905,28.757,27.6277,1.1293000000000006,4.0876,805723.58,2359172.704,73.743,29.240596000000014,28.80501099999999,1,0.0
172,600887.SH,20200203,26.9657,28.2605,26.9657,27.6277,29.8278,-2.200099999999999,-7.376,1284504.28,3648175.276,73.743,29.215284000000015,28.76998799999999,1,0.0
173,600887.SH,20200123,31.3464,31.3464,29.5942,29.8278,31.5898,-1.7620000000000005,-5.5777,764166.73,2370378.721,73.743,29.225796000000013,28.75946599999999,1,0.0
174,600887.SH,20200122,31.2102,31.658,30.6845,31.5898,31.3464,0.2434000000000012,0.7765,370711.83,1186652.065,73.743,29.28459600000001,28.76716399999999,1,0.0
175,600887.SH,20200121,31.7943,31.7943,31.0544,31.3464,32.0182,-0.6718000000000011,-2.0982,391528.28,1261249.68,73.743,29.35624400000001,28.77822799999999,1,0.0
176,600887.SH,20200120,31.9597,32.0766,31.5314,32.0182,32.0084,0.009799999999998477,0.0306,332124.07,1086237.54,73.743,29.47462400000001,28.79750999999999,1,0.0
177,600887.SH,20200117,32.611999999999995,32.7483,31.9013,32.0084,32.6412,-0.6327999999999959,-1.9387,393480.3,1300292.809,73.743,29.602736000000007,28.81849399999999,1,0.0
178,600887.SH,20200116,32.3881,32.758,32.3199,32.6412,32.3881,0.25309999999999633,0.7815,284379.44,950970.057,73.743,29.78263600000001,28.852505999999995,1,0.0
179,600887.SH,20200115,31.8332,32.7483,31.7748,32.3881,31.8624,0.5257000000000005,1.6499,486043.04,1618594.3169999996,73.743,29.91191600000001,28.882486999999998,1,0.0
180,600887.SH,20200114,32.2713,32.2713,31.7164,31.8624,32.1155,-0.25309999999999633,-0.7881,261589.16,856541.329,73.743,30.04275200000001,28.912010999999996,1,0.0
181,600887.SH,20200113,31.4243,32.1155,31.3854,32.1155,31.5606,0.5548999999999964,1.7582,387054.06,1265476.459,73.743,30.17125200000001,28.947165999999996,1,0.0
182,600887.SH,20200110,31.6482,31.7553,31.2491,31.5606,31.6288,-0.06819999999999737,-0.2156,270937.33,875323.446,73.743,30.266652000000008,28.971771999999998,1,0.0
183,600887.SH,20200109,31.5801,32.0571,31.5411,31.6288,31.3367,0.2920999999999978,0.9321,437331.92,1431347.918,73.743,30.33596800000001,28.999159999999996,1,0.0
184,600887.SH,20200108,31.0739,31.619,30.9376,31.3367,31.2978,0.03890000000000171,0.1243,463518.99,1491786.596,73.743,30.378800000000005,29.019026999999998,1,0.0
185,600887.SH,20200107,30.4411,31.5996,30.2659,31.2978,30.2659,1.0319000000000005,3.4094,632229.17,2024756.211,73.743,30.442664000000008,29.034602999999994,1,0.0
186,600887.SH,20200106,30.6358,30.8402,30.003,30.2659,30.8986,-0.6326999999999998,-2.0477,428995.53,1344879.04,73.743,30.47732000000001,29.042488999999993,1,0.0
187,600887.SH,20200103,31.1517,31.1517,30.4314,30.8986,30.9084,-0.00980000000000203,-0.0317,426708.58,1349519.3490000002,73.743,30.538452000000007,29.07422399999999,1,0.0
188,600887.SH,20200102,30.334,31.1225,30.1491,30.9084,30.1198,0.7885999999999989,2.6182,546042.47,1724087.023,73.743,30.61828000000001,29.102162999999987,1,0.0
