,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
171,600036.SH,20200204,33.9876,34.4144,33.6384,34.2883,33.9779,0.3104000000000013,0.9135,1229676.52,4313054.347,4.909,34.219631999999976,32.885349999999995,1,0.0
172,600036.SH,20200203,32.7849,34.4338,32.7849,33.9779,35.7045,-1.7266000000000048,-4.8358,1131062.26,3944795.003,4.909,34.25260799999998,32.898056,1,0.0
173,600036.SH,20200123,36.4028,36.5677,35.3553,35.7045,36.6841,-0.9795999999999978,-2.6704,787502.74,2912304.5710000005,4.909,34.30692799999998,32.92880399999999,1,0.0
174,600036.SH,20200122,36.5677,36.9557,36.0343,36.6841,36.655,0.02909999999999968,0.0794,531254.6,2000618.547,4.909,34.36861599999998,32.966826,1,0.0
175,600036.SH,20200121,36.8102,37.0042,36.5677,36.655,37.1594,-0.5043999999999969,-1.3574,417201.85,1580332.561,4.909,34.485399999999984,33.009892,1,0.0
176,600036.SH,20200120,37.0721,37.4892,36.8587,37.1594,36.7908,0.3686000000000007,1.0019,585808.86,2244268.938,4.909,34.62856799999998,33.056547,1,0.0
177,600036.SH,20200117,36.9169,37.0236,36.5483,36.7908,36.8199,-0.02909999999999968,-0.079,421357.11,1595789.8490000004,4.909,34.751947999999985,33.096024,1,0.0
178,600036.SH,20200116,37.0721,37.1982,36.6259,36.8199,36.9751,-0.15520000000000067,-0.4197,453848.26,1723277.9819999996,4.909,34.89782799999998,33.135501000000005,1,0.0
179,600036.SH,20200115,37.6735,37.722,36.8781,36.9751,37.6444,-0.6692999999999998,-1.778,488598.91,1870048.774,4.909,35.01034399999998,33.173523,1,0.0
180,600036.SH,20200114,37.9645,38.4398,37.5377,37.6444,37.9257,-0.2813000000000017,-0.7417,335646.38,1314430.602,4.909,35.164763999999984,33.21882000000001,1,0.0
181,600036.SH,20200113,38.1003,38.1003,37.5862,37.9257,37.8675,0.05819999999999936,0.1537,327808.52,1279073.028,4.909,35.33819599999998,33.272459000000005,1,0.0
182,600036.SH,20200110,37.7317,38.1003,37.5862,37.8675,37.7317,0.13580000000000325,0.3599,285931.21,1116903.172,4.909,35.49300399999998,33.316496,1,0.0
183,600036.SH,20200109,37.6735,37.8287,37.4213,37.7317,37.2564,0.4752999999999972,1.2758,303359.89,1177003.6609999998,4.909,35.619487999999976,33.359466000000005,1,0.0
184,600036.SH,20200108,37.7802,37.7802,37.2564,37.2564,37.9742,-0.717800000000004,-1.8902,363234.18,1403861.101,4.909,35.71376799999998,33.389244000000005,1,0.0
185,600036.SH,20200107,38.3622,38.7405,37.9257,37.9742,38.0615,-0.08729999999999905,-0.2294,347671.28,1369304.771,4.909,35.85421999999998,33.42435700000001,1,0.0
186,600036.SH,20200106,38.01300000000001,38.9539,37.7317,38.0615,38.2167,-0.15520000000000067,-0.4061,548877.2,2171575.505,4.909,35.99156799999998,33.458985000000006,1,0.0
187,600036.SH,20200103,37.7802,38.4301,37.7511,38.2167,37.7123,0.504400000000004,1.3375,520106.11,2045230.273,4.909,36.11688799999998,33.499336,1,0.0
188,600036.SH,20200102,36.8878,37.9451,36.8781,37.7123,36.4513,1.2609999999999957,3.4594,826244.52,3191180.65,4.909,36.24259599999998,33.535516,1,0.0
