,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
166,601318.SH,20200211,78.6658,79.6091,78.2865,78.8992,78.092,0.8071999999999946,1.0337,584322.2,4748597.561000002,2.405,77.61235200000003,72.70680599999997,1,0.0
167,601318.SH,20200210,78.1406,78.4226,77.703,78.092,78.8019,-0.7099000000000046,-0.9009,593604.47,4759660.453,2.405,77.93522400000003,72.66393899999997,1,0.0
168,601318.SH,20200207,78.3837,78.9672,78.2087,78.8019,79.2784,-0.4765000000000015,-0.601,491630.56,3968082.289,2.405,78.18107200000003,72.61926199999998,1,0.0
169,601318.SH,20200206,78.9478,79.7161,78.1698,79.2784,78.1698,1.1086000000000098,1.4182,672189.69,5451123.737000002,2.405,78.37051200000002,72.64032699999997,1,0.0
170,601318.SH,20200205,78.3448,79.0937,77.5668,78.1698,78.2184,-0.048600000000007526,-0.0621,753196.94,6062969.63,2.405,78.45726000000002,72.66970799999996,1,0.0
171,601318.SH,20200204,76.14699999999998,78.7436,76.0497,78.2184,75.5732,2.6452000000000027,3.5002,1213480.5,9661568.316,2.405,78.50588400000002,72.72432199999997,1,0.0
172,601318.SH,20200203,74.4062,77.0709,74.2992,75.5732,81.1943,-5.6210999999999975,-6.922999999999999,2031498.68,15779335.422,2.405,78.48915600000004,72.77327199999996,1,0.0
173,601318.SH,20200123,81.7,82.2349,80.2121,81.1943,82.8767,-1.6824000000000012,-2.03,1080020.62,9019354.016,2.405,78.58952000000004,72.88229399999996,1,0.0
174,601318.SH,20200122,82.6628,83.1296,81.5249,82.8767,83.2463,-0.3696000000000055,-0.444,736576.88,6235779.993,2.405,78.69727200000003,72.99576599999996,1,0.0
175,601318.SH,20200121,84.6078,84.8898,83.2463,83.2463,85.1913,-1.9449999999999927,-2.2831,727579.41,6273908.588,2.405,78.89255200000004,73.11590399999996,1,0.0
176,601318.SH,20200120,85.87200000000001,86.26100000000002,84.9481,85.1913,83.8784,1.312899999999999,1.5652,936050.62,8248578.935,2.405,79.20803200000003,73.24747299999997,1,0.0
177,601318.SH,20200117,83.7811,84.5105,83.4894,83.8784,83.1976,0.6808000000000051,0.8183,555370.18,4786520.1839999985,2.405,79.46749600000003,73.35947899999996,1,0.0
178,601318.SH,20200116,83.9367,83.9951,83.1976,83.1976,83.4505,-0.252900000000011,-0.3031,498579.09,4283072.147,2.405,79.77208400000004,73.46487499999996,1,0.0
179,601318.SH,20200115,84.42299999999999,84.7245,83.3241,83.4505,84.4424,-0.9919000000000012,-1.1746,526216.57,4530511.031,2.405,80.00626400000003,73.57666099999997,1,0.0
180,601318.SH,20200114,84.8023,85.4052,84.2966,84.4424,84.0729,0.36950000000000216,0.4395,716681.82,6246205.825,2.405,80.27856400000002,73.69391099999997,1,0.0
181,601318.SH,20200113,82.6725,84.0923,82.4488,84.0729,82.4488,1.6240999999999983,1.9698,810588.66,6944781.6839999985,2.405,80.52208000000002,73.81657299999998,1,0.0
182,601318.SH,20200110,83.0031,83.042,82.2835,82.4488,82.7017,-0.2528999999999968,-0.3058,525864.61,4460689.4,2.405,80.68001600000004,73.90705699999997,1,0.0
183,601318.SH,20200109,83.2268,83.256,82.3613,82.7017,82.6628,0.03889999999999817,0.0471,598712.02,5090240.023,2.405,80.78349200000004,73.99937699999997,1,0.0
184,601318.SH,20200108,83.6158,83.6158,82.1765,82.6628,83.7811,-1.1182999999999907,-1.3348,628053.11,5347387.392,2.405,80.85040000000004,74.07784599999997,1,0.0
185,601318.SH,20200107,83.645,84.0826,83.3143,83.7811,83.2463,0.5347999999999901,0.6424,452188.32,3886450.097,2.405,81.02350400000003,74.15839099999998,1,0.0
186,601318.SH,20200106,83.5575,84.4813,83.149,83.2463,83.8298,-0.5835000000000008,-0.6961,636448.04,5487967.677999998,2.405,81.18105200000002,74.23140999999997,1,0.0
187,601318.SH,20200103,84.42299999999999,84.4911,83.538,83.8298,83.75200000000002,0.07780000000001053,0.0929,594980.01,5137311.989,2.405,81.32926400000002,74.32431999999997,1,0.0
188,601318.SH,20200102,83.538,84.4035,83.5186,83.75200000000002,83.1101,0.6418999999999926,0.7723,778252.07,6712531.637,2.405,81.52843600000003,74.41803599999997,1,0.0
