,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,sma25,sma100,sma_score,sma_signal
172,600276.SH,20200203,66.9907,72.2282,66.84100000000001,71.0477,73.15100000000002,-2.1032999999999897,-2.8753,410420.08,3455638.211,44.357,74.12669199999993,78.18624499999999,0,0.0
173,600276.SH,20200123,74.8387,75.3209,72.4942,73.15100000000002,75.0964,-1.9454000000000065,-2.5905,237015.55,2099350.021,44.357,73.98502799999994,77.99545499999998,0,0.0
174,600276.SH,20200122,75.113,75.803,74.4147,75.0964,75.1296,-0.03319999999999368,-0.0442,162262.39,1464485.309,44.357,73.93947199999994,77.81691899999998,0,0.0
175,600276.SH,20200121,74.9052,76.4764,74.7057,75.1296,74.9052,0.2244000000000028,0.2996,199509.39,1809663.671,44.357,74.02493199999994,77.62321499999999,0,0.0
176,600276.SH,20200120,77.1332,77.7152,74.0572,74.9052,75.3707,-0.4655000000000058,-0.6176,293527.13,2653002.81,44.357,74.08345999999993,77.439967,0,0.0
177,600276.SH,20200117,71.9123,75.3874,71.9123,75.3707,71.8624,3.5083000000000046,4.882,526241.17,4707819.765,44.357,74.26502799999993,77.263874,0,0.0
178,600276.SH,20200116,72.86,72.9515,71.1641,71.8624,72.2698,-0.40740000000000975,-0.5637,207123.94,1785398.5480000004,44.357,74.34317599999993,77.089498,0,0.0
179,600276.SH,20200115,72.03699999999998,73.1178,71.5465,72.2698,71.9206,0.3492000000000104,0.4855,164960.87,1436762.675,44.357,74.33386399999993,76.91569600000001,0,0.0
180,600276.SH,20200114,72.9931,72.9931,71.5631,71.9206,73.0263,-1.105700000000013,-1.5141,214681.24,1864841.428,44.357,74.32821199999994,76.763502,0,0.0
181,600276.SH,20200113,73.4752,73.5584,71.9123,73.0263,72.7437,0.2826000000000022,0.3885,215037.04,1878457.191,44.357,74.31258399999993,76.65136500000001,0,0.0
182,600276.SH,20200110,72.6605,73.575,72.4111,72.7437,72.2282,0.515500000000003,0.7137,232566.65,2041426.812,44.357,74.28332399999994,76.52040200000002,0,0.0
183,600276.SH,20200109,70.6653,72.4942,70.6403,72.2282,70.3992,1.829000000000008,2.5980000000000003,260171.92,2246442.616,44.357,74.17291999999993,76.39808400000001,0,0.0
184,600276.SH,20200108,69.8588,70.5322,69.8339,70.3992,70.5572,-0.15800000000000125,-0.2239,123041.71,1038810.518,44.357,73.96940399999993,76.25667600000001,0,0.0
185,600276.SH,20200107,69.917,71.0227,69.5679,70.5572,69.9087,0.6484999999999985,0.9276,189409.18,1603978.43,44.357,73.80945199999992,76.132548,0,0.0
186,600276.SH,20200106,71.1225,71.2555,69.4598,69.9087,71.455,-1.5463000000000022,-2.164,297348.39,2508527.265,44.357,73.59296399999992,76.02863500000001,0,0.0
187,600276.SH,20200103,73.176,73.3256,71.2472,71.455,72.8933,-1.438299999999998,-1.9732,218177.79,1888231.586,44.357,73.37913599999993,75.920185,0,0.0
188,600276.SH,20200102,73.1593,73.2425,72.2033,72.8933,72.7603,0.13299999999999554,0.1828,210809.91,1843430.819,44.357,73.25044399999993,75.837118,0,0.0
