date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,ema5,ema10,ema13,ema21,ema45,ema60,ema65,ema100,ema200,trending,privious_close_min>ema5,ema_low<=ma5,ema_close>=ma5,ema_score_ma5,privious_close_min>ema10,ema_low<=ma10,ema_close>=ma10,ema_score_ma10,privious_close_min>ema13,ema_low<=ma13,ema_close>=ma13,ema_score_ma13,privious_close_min>ema21,ema_low<=ma21,ema_close>=ma21,ema_score_ma21,privious_close_min>ema45,ema_low<=ma45,ema_close>=ma45,ema_score_ma45,privious_close_min>ema60,ema_low<=ma60,ema_close>=ma60,ema_score_ma60,privious_close_min>ema65,ema_low<=ma65,ema_close>=ma65,ema_score_ma65,privious_close_min>ema100,ema_low<=ma100,ema_close>=ma100,ema_score_ma100,privious_close_min>ema200,ema_low<=ma200,ema_close>=ma200,ema_score_ma200
6/28/2007,000002.SZ,20070628,9.01,9.13,8.61,8.64,8.98,-0.34,-3.79,622488.89,1236698.546,68.511,8.751785943,8.720564135,8.669402482,8.466179957,7.723692101,7.318639254,7.196149328,6.470352949,5.119567429,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
6/29/2007,000002.SZ,20070629,8.46,8.65,8.37,8.51,8.64,-0.13,-1.5,614433.26,1172831.826,68.511,8.671190629,8.682279747,8.646630699,8.470163598,7.757879401,7.357700262,7.235962985,6.510742,5.153303077,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/2/2007,000002.SZ,20070702,8.46,8.54,8.02,8.3,8.51,-0.21,-2.47,570264.59,1063789.807,68.511,8.547460419,8.612774338,8.597112028,8.45469418,7.781449862,7.388595336,7.268206531,6.546172851,5.184613494,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/3/2007,000002.SZ,20070703,8.35,8.68,8.35,8.64,8.3,0.34,4.1,526655.01,1011048.177,68.511,8.578306946,8.617724458,8.603238881,8.471540163,7.818778129,7.429624997,7.30977603,6.587634775,5.218995449,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/4/2007,000002.SZ,20070704,8.66,9.04,8.46,8.6,8.64,-0.04,-0.46,677897,1339453.604,68.511,8.585537964,8.61450183,8.602776184,8.48321833,7.852744297,7.467997948,7.348873726,6.627483591,5.252637285,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/5/2007,000002.SZ,20070705,8.46,8.66,8.24,8.26,8.6,-0.34,-3.95,422597.76,796400.0586,68.511,8.477025309,8.550046952,8.553808157,8.462925755,7.870451067,7.493965228,7.376483613,6.659810649,5.282561292,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/6/2007,000002.SZ,20070706,8.24,8.68,8.06,8.63,8.26,0.37,4.48,508725.52,960239.2415,68.511,8.528016873,8.564583869,8.564692706,8.478114323,7.903474934,7.53121227,7.414468958,6.6988243,5.31586914,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/9/2007,000002.SZ,20070709,8.65,8.99,8.65,8.87,8.63,0.24,2.78,735802.93,1466734.852,68.511,8.642011249,8.620114075,8.608308034,8.513740293,7.945497763,7.575106949,7.458575959,6.741817878,5.351233626,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/10/2007,000002.SZ,20070710,8.98,9.39,8.97,9.13,8.87,0.26,2.93,1599870.1,3311807.484,68.511,8.804674166,8.712820607,8.682835458,8.569763903,7.99699786,7.626087049,7.509225173,6.789108613,5.388833292,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/11/2007,000002.SZ,20070711,9.19,9.68,9.19,9.44,9.13,0.31,3.4,984220.46,2102373.553,68.511,9.016449444,8.845035042,8.791001821,8.648876275,8.059737083,7.685559605,7.567733501,6.841601512,5.429143408,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/12/2007,000002.SZ,20070712,9.44,9.7,9.3,9.46,9.44,0.02,0.21,547049.2,1170017.816,68.511,9.164299629,8.956846852,8.886572989,8.722614796,8.12061808,7.743737979,7.62507491,6.893450987,5.469251434,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/16/2007,000002.SZ,20070716,9.48,9.67,9.12,9.15,9.46,-0.31,-3.28,463943.76,982141.5913,68.511,9.159533086,8.991965607,8.924205419,8.761467996,8.165373815,7.78984493,7.671284761,6.938135126,5.505875798,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/17/2007,000002.SZ,20070717,9.14,10.07,9.08,10.07,9.15,0.92,10.05,979416.19,2141949.553,68.511,9.463022057,9.18797186,9.08789036,8.880425451,8.248183649,7.864604113,7.743973102,7.000152252,5.551289969,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/18/2007,000002.SZ,20070718,10.3,10.91,10.23,10.45,10.07,0.38,3.77,1313205.41,3093512.753,68.511,9.792014705,9.417431522,9.282477451,9.023114046,8.343914795,7.949371191,7.825973917,7.068466069,5.600033353,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/19/2007,000002.SZ,20070719,10.24,10.63,10.18,10.38,10.45,-0.07,-0.67,548016.95,1281148.399,68.511,9.988009803,9.592443972,9.439266387,9.146467315,8.432440239,8.029063939,7.903368647,7.134040998,5.64759521,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/20/2007,000002.SZ,20070720,10.28,11.41,10.24,11.41,10.38,1.03,9.92,1214986.81,3037934.42,68.511,10.46200654,9.922908705,9.72079976,9.352243014,8.561899359,8.139914302,8.009630203,7.218713453,5.704932571,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/23/2007,000002.SZ,20070723,11.66,12.28,11.49,11.73,11.41,0.32,2.8,1332819.01,3540012.104,68.511,10.88467102,10.25147076,10.00782837,9.56840274,8.699642865,8.25762203,8.122368682,7.30804586,5.764883491,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/24/2007,000002.SZ,20070724,11.83,12.4,11.57,12.04,11.73,0.31,2.64,912813.12,2468484.418,68.511,11.26978068,10.57665789,10.2981386,9.7930934,8.844875784,8.381634422,8.241084782,7.401747922,5.827322461,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/25/2007,000002.SZ,20070725,12.18,12.2,11.75,12.13,12.04,0.09,0.75,815972.31,2198874.718,68.511,11.55652045,10.85908373,10.55983308,10.00553945,8.987707272,8.504531654,8.358930698,7.495376676,5.89003567,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/26/2007,000002.SZ,20070726,12.18,12.46,11.8,12.2,12.13,0.07,0.58,853793.43,2311955.976,68.511,11.77101364,11.10288669,10.79414264,10.20503587,9.127372173,8.625694551,8.475326737,7.588537534,5.952821385,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/27/2007,000002.SZ,20070727,12.02,12.23,11.84,12.15,12.2,-0.05,-0.41,706594.74,1909506.215,68.511,11.89734242,11.29327093,10.98783655,10.38185079,9.258790774,8.741245549,8.586680472,7.678863524,6.014484854,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/30/2007,000002.SZ,20070730,11.96,13.15,11.93,12.68,12.15,0.53,4.36,983216.79,2802510.909,68.511,12.15822828,11.54540349,11.22957419,10.59077344,9.407539001,8.870385039,8.710720458,7.777895929,6.080808387,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
7/31/2007,000002.SZ,20070731,12.64,12.78,12.46,12.6,12.68,-0.08,-0.63,722511.71,2048712.088,68.511,12.30548552,11.73714831,11.4253493,10.7734304,9.546341653,8.992667497,8.828577414,7.873383139,6.145675966,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/1/2007,000002.SZ,20070801,12.6,13.31,12.38,12.78,12.6,0.18,1.43,1023759.3,2967529.923,68.511,12.46365701,11.92675771,11.61887083,10.95584582,9.686935495,9.116842333,8.948317492,7.970543868,6.21168914,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/2/2007,000002.SZ,20070802,12.95,14.05,12.95,14.05,12.78,1.27,9.94,936991.87,2819053.631,68.511,12.99243801,12.31280176,11.966175,11.23713257,9.876633951,9.278585207,9.102913932,8.090929138,6.289682283,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/3/2007,000002.SZ,20070803,14.16,15.45,14.1,15.05,14.05,1,7.12,1325159.06,4397603.415,68.511,13.67829201,12.81047417,12.40672143,11.58375688,10.10156291,9.467811922,9.283128661,8.228732522,6.376849624,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/6/2007,000002.SZ,20070806,15.14,15.31,14.65,15.12,15.05,0.07,0.47,1110633.37,3731805.768,68.511,14.15886134,13.23038795,12.79433265,11.90523352,10.31975583,9.653129564,9.46000355,8.365193264,6.463846145,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/7/2007,000002.SZ,20070807,15.09,15.09,14.38,14.86,15.12,-0.26,-1.72,1097746.31,3633934.646,68.511,14.39257423,13.52668105,13.08942799,12.17384866,10.51715775,9.823846627,9.623639806,8.493803298,6.547389964,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/8/2007,000002.SZ,20070808,14.62,14.73,14.07,14.37,14.86,-0.49,-3.3,1070375.61,3447717.221,68.511,14.38504948,13.68001177,13.27236685,12.37349878,10.68467263,9.972900836,9.767468903,8.610163629,6.62522688,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/9/2007,000002.SZ,20070809,14.51,15.79,14.27,15.73,14.37,1.36,9.46,1496209.37,4997030.637,68.511,14.83336632,14.0527369,13.6234573,12.67863526,10.90403469,10.16165819,9.948151664,8.751150488,6.715821637,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/10/2007,000002.SZ,20070810,15.58,15.58,14.73,15.03,15.73,-0.7,-4.45,1346284.82,4561897.876,68.511,14.89891088,14.2304211,13.82439197,12.89239569,11.08342448,10.32127595,10.10214707,8.875484142,6.79854978,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/13/2007,000002.SZ,20070813,14.68,15.14,14.42,14.75,15.03,-0.28,-1.86,872838.23,2889104.052,68.511,14.84927392,14.32488999,13.95662169,13.06126881,11.24284081,10.46648002,10.2429911,8.991811188,6.877668688,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/14/2007,000002.SZ,20070814,14.69,14.98,14.2,14.82,14.75,0.07,0.47,1074049.67,3517516.587,68.511,14.83951595,14.41490999,14.07996145,13.22115346,11.39836947,10.60921838,10.38168834,9.107220868,6.95669686,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/15/2007,000002.SZ,20070815,14.98,15.36,14.76,15.01,14.82,0.19,1.28,948210.89,3216462.363,68.511,14.89634396,14.52310818,14.2128241,13.38377587,11.55539689,10.7535063,10.5219402,9.224107583,7.03682923,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/16/2007,000002.SZ,20070816,14.6,14.95,14.2,14.28,15.01,-0.73,-4.86,1089108.06,3528497.7,68.511,14.69089598,14.47890669,14.22242065,13.46525079,11.67385789,10.86912904,10.6358208,9.324224265,7.108900581,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/17/2007,000002.SZ,20070817,14.13,14.5,13.67,13.73,14.28,-0.55,-3.85,964731.13,3037189.292,68.511,14.37059732,14.34274184,14.15207485,13.4893189,11.76325537,10.96292809,10.72958381,9.411467349,7.174782167,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/20/2007,000002.SZ,20070820,14.19,14.82,14.19,14.72,13.73,0.99,7.21,800844.14,2620819.554,68.511,14.48706488,14.41133423,14.23320701,13.601199,11.89180949,11.08611078,10.85050551,9.516586807,7.249858961,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/21/2007,000002.SZ,20070821,14.87,15.02,14.57,14.66,14.72,-0.06,-0.41,835819.83,2773571.709,68.511,14.54470992,14.45654619,14.29417744,13.69745364,12.0121656,11.20328747,10.96594474,9.618436573,7.323591708,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/22/2007,000002.SZ,20070822,14.82,15.94,14.82,15.14,14.66,0.48,3.27,919716.52,3166700.062,68.511,14.74313995,14.58081052,14.41500923,13.82859422,12.1481584,11.33236001,11.09243126,9.727774463,7.401366915,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/23/2007,000002.SZ,20070823,15.34,15.84,15.2,15.49,15.14,0.35,2.31,1330811.34,4651671.551,68.511,14.9920933,14.7461177,14.56857934,13.97963111,12.29345586,11.46867608,11.22569092,9.841877939,7.481850826,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/29/2007,000002.SZ,20070829,15.94,16.42,15.08,15.14,15.49,-0.35,-2.26,1303931.95,4585315.376,68.511,15.04139553,14.81773266,14.65021087,14.08511919,12.41721865,11.58904736,11.34430635,9.946791247,7.558051315,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/30/2007,000002.SZ,20070830,15.14,15.49,14.67,14.95,15.14,-0.19,-1.25,792306.74,2659503.681,68.511,15.01093035,14.84178127,14.69303788,14.16374472,12.52733958,11.69924252,11.45356979,10.04586469,7.631603044,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
8/31/2007,000002.SZ,20070831,14.95,15.27,14.78,15.05,14.95,0.1,0.67,754160.9,2533354.706,68.511,15.02395357,14.87963922,14.74403247,14.24431338,12.63702046,11.80910343,11.56255253,10.14495648,7.705417939,TRUE,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
9/3/2007,000002.SZ,20070903,15.06,15.25,14.85,15,15.05,-0.05,-0.33,973181.43,3272845.492,68.511,15.01596905,14.901523,14.78059926,14.31301216,12.7397587,11.91372299,11.6667176,10.24109595,7.778000845,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
9/4/2007,000002.SZ,20070904,15.14,15.65,15.08,15.19,15,0.19,1.27,1215480.73,4190189.529,68.511,15.07397936,14.95397336,14.83908508,14.39273833,12.84629093,12.0211419,11.77348373,10.33909405,7.85175208,TRUE,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
9/5/2007,000002.SZ,20070905,15.2,15.36,14.31,14.73,15.19,-0.46,-3.03,1117537.18,3691378.857,68.511,14.95931958,14.91325093,14.8235015,14.42339848,12.92819133,12.10995692,11.86307514,10.42604268,7.920192358,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
9/6/2007,000002.SZ,20070906,14.91,15.09,14.33,14.82,14.73,0.09,0.61,872158.79,2876952.161,68.511,14.91287972,14.89629622,14.82300128,14.45945316,13.01044388,12.19881079,11.95267892,10.51305174,7.98884716,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
9/7/2007,000002.SZ,20070907,14.69,14.69,14.19,14.24,14.82,-0.58,-3.91,1074385.74,3462661.621,68.511,14.68858648,14.77696963,14.73971539,14.43950288,13.06390284,12.26573503,12.02199168,10.5868527,8.051047686,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
9/10/2007,000002.SZ,20070910,14.02,14.66,13.98,14.42,14.24,0.18,1.26,740555.16,2383417.968,68.511,14.59905765,14.71206606,14.69404176,14.43772989,13.12286359,12.33636667,12.0946586,10.6627566,8.114420346,TRUE,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0
